id,label,query
26059,旅游,黄猄洞天坑国家森林公园
26060,旅游,拟岘台
26061,旅游,溪头自然教育园区
26062,旅游,宏村景区
26063,旅游,长迷宫溶洞
26064,旅游,孙武湖度假酒店温泉
26065,旅游,中国桔都沁温泉度假山庄
26066,交通,从徐家井街道到鸡场乡的火车票
26067,旅游,五指山国家级自然保护区
26068,旅游,斗岩风景区
26069,交通,从思延乡到凌桥乡的火车
26070,交通,从浏阳市到店埠镇的高铁
26071,旅游,渭河公园
26072,交通,从东风区农垦到孙甘店乡的飞机
26073,住宿,加菲酒店
26074,旅游,高黎贡山国家级自然保护区
26075,其他生活服务,我要补牙
26076,交通,从苏店镇到黑龙镇的高铁
26077,旅游,野生动物园
26078,交通,从山盆镇到大关镇的出租车
26079,交通,从中仓乡到燕子河乡的动车
26080,交通,从大张楼镇到夺底乡的火车
26081,无意义/闲聊,郓城妈咪
26082,交通,从黄钟镇到东山乡的火车票
26083,交通,从新回龙镇到理合务镇的动车
26084,交通,从永安乡到班仁乡的飞机
26085,旅游,锦溪古镇
26086,旅游,肯普提瀑布
26087,旅游,西安事变纪念馆
26088,旅游,高雄85大楼
26089,旅游,艾肯（I CAN）梦想城儿童职业体验馆
26090,其他生活服务,蒙娜丽莎
26091,交通,从金鱼镇到乌达力克区公所的动车
26092,交通,从上关乡到西村乡的动车票
26093,交通,从赵川镇到GUERNSEY的高铁
26094,交通,从万张镇到六广镇的高铁
26095,旅游,国家湿地公园
26096,旅游,洗象池
26097,旅游,珍奇植物园
26098,交通,从安定区到中心路街道的火车
26099,旅游,金门镇总兵署
26100,旅游,兰山飞越未来极限飞球
26101,旅游,傣王宫
26102,交通,从县城内到民主乡的高铁票
26103,旅游,德胜岩
26104,旅游,衡水湖环球嘉年华
26105,旅游,寿光林海生态博览园
26106,旅游,五彩城
26107,旅游,科普文化广场
26108,旅游,三汊河国家湿地公园
26109,旅游,缆车
26110,交通,从附城乡到彭店乡的高铁
26111,旅游,五华楼
26112,旅游,浮木长堤
26113,旅游,红莲湖公园
26114,旅游,千泪泉
26115,旅游,谢子龙影像艺术馆
26116,旅游,长隆横琴湾水世界
26117,住宿,容锦酒店
26118,美食,三郎美食街
26119,美食,HAPPY自助餐攻防
26120,旅游,成都海洋馆门票
26121,无意义/闲聊,名雕演达分部
26122,电影,哆啦梦大电影
26123,美食,熙仔清汤牛腩
26124,交通,从柏岩乡到永兴镇的飞机
26125,美食,我要另寻寻迹家的吃的那个饼和拉皮儿
26126,交通,从程寨乡到隆兴昌镇的高铁票
26127,旅游,滨海滨海市附近海边哪里好玩
26128,无意义/闲聊,我只要你吃药
26129,其他生活服务,周口游泳馆
26130,美食,我想吃肉夹馍卤肉夹饼子
26131,交通,从温泉乡到西兰乡的高铁
26132,交通,从任民镇到水江乡的动车票
26133,其他生活服务,嘿嘿网咖
26134,旅游,落别龙井生态温泉度假区
26135,旅游,长春电影制片厂
26136,旅游,斯大林街
26137,旅游,中国煤炭博物馆
26138,旅游,包公园
26139,旅游,庐州府城隍庙
26140,旅游,赵苑旅游区
26141,交通,从福建石狮到嗯关岭的高铁站
26142,旅游,邯山香草湖文化产业园
26143,旅游,南桥
26144,旅游,文天祥纪念馆
26145,旅游,武华山景区
26146,旅游,兴城海滨风景区
26147,旅游,哈达门国家森林公园
26148,旅游,金昌市文化中心
26149,交通,是上海的飞机票
26150,旅游,滕代远纪念馆
26151,交通,都市田园到火车站车费多少
26152,交通,中山到南京的高铁
26153,交通,郑州到安徽的火车票
26154,美食,徐记冒菜
26155,美食,麻辣烫重庆风味
26156,电影,2精绝古城
26157,美食,自家烧鸭饭
26158,美食,周边的美食
26159,美食,王爷兄弟酸菜鱼
26160,其他生活服务,理发理发理发理发
26161,交通,从平安乡到红莫镇的动车票
26162,电影,小孩的电影
26163,交通,从镜坝镇到东杨镇的火车票
26164,旅游,南沙湿地
26165,旅游,世界遗产公园
26166,交通,从历下区到金凤镇的飞机
26167,其他生活服务,流氓大叔
26168,其他生活服务,金沙酒店灯光魅影
26169,美食,四西路竹签烤肉
26170,无意义/闲聊,这礼拜五天
26171,电影,电影速度与激情
26172,交通,从松源镇到古蔺镇的飞机
26173,交通,从三江镇到留光镇的动车
26174,美食,西安市八中附近美食
26175,电影,侏罗纪世界3电影
26176,美食,嗦嗦嗦螺
26177,旅游,珠海玩的地方
26178,住宿,维港卓越大酒店
26179,美食,薛芳快餐
26180,交通,从红星农场到石滚河镇的高铁票
26181,交通,从王家乡到玛电工业区的飞机票
26182,交通,从新碶街道到县城内的高铁票
26183,旅游,宁波旅游区
26184,其他生活服务,帮我搜一下可乐丹婷
26185,旅游,广州塔阿尔法探索乐园
26186,交通,从券桥乡到港口镇的火车票
26187,超市,附近超市
26188,旅游,秦岭国家植物园
26189,电影,小黄闷小黄人票
26190,KTV,KTV环境产
26191,旅游,徐临泉什么门票
26192,旅游,化佛山
26193,交通,从东泉镇到明月乡的飞机
26194,旅游,贵州省博物馆
26195,旅游,牛埔仔草原
26196,旅游,威虎山水上乐园
26197,旅游,旗津海岸公园
26198,旅游,当周草原风景区
26199,旅游,翡翠谷
26200,旅游,莲花庄
26201,交通,查找十一去上海的国航机票
26202,旅游,湖北省博物馆
26203,其他生活服务,步行街四喜富侨
26204,旅游,文通塔
26205,旅游,桂林融创海世界
26206,住宿,般若彩云客栈
26207,旅游,江滨公园
26208,无意义/闲聊,一磅海棠公园
26209,电影,鑫源火星湖电影城
26210,住宿,鱼见温州大酒店
26211,地址/地标,西郊百联
26212,超市,我们要喝饮料
26213,地址/地标,崇尚国际
26214,美食,茉莉披萨
26215,其他生活服务,连锁品牌小组
26216,地址/地标,春申丽园
26217,美食,我要想吃玉涛
26218,旅游,冒险岛水世界
26219,无意义/闲聊,终于成门票
26220,超市,南风选巴克牛排对面的万家福超市
26221,美食,陌上开花餐厅
26222,交通,从孙寺镇到寻甸县的打车
26223,美食,豪大大鸡排
26224,电影,不可思议的猪猪侠电影票
26225,超市,艾伦橄榄油投诉
26226,无意义/闲聊,正定机离开最近的正丁基
26227,旅游,国家自然局
26228,无意义/闲聊,要不要补
26229,其他生活服务,宏大校服
26230,交通,从东关街道到塘河镇的高铁
26231,住宿,迪士尼酒店上
26232,美食,解忧食堂
26233,旅游,玩儿的地方
26234,其他生活服务,亮肤美甲
26235,住宿,蜈支洲岛珊瑚酒店
26236,美食,威记肠粉
26237,旅游,鄯善县
26238,旅游,玉佛寺
26239,旅游,老金顶
26240,旅游,瓦岗寨
26241,旅游,星空小木屋
26242,旅游,东措日月海
26243,旅游,昆仑山大峡谷
26244,旅游,中国侗文化城
26245,旅游,上天竺法喜讲寺
26246,旅游,梦幻水世界
26247,旅游,天堂顶
26248,旅游,沿江公园
26249,旅游,南华海滩
26250,旅游,勒泰水上世界
26251,美食,六六凉皮
26252,住宿,昌黎啊那亚酒店
26253,交通,从伍家湾乡到南午村镇的高铁票
26254,KTV,浙江盛世嘉年华会所KTV
26255,其他生活服务,凯乐大剧院
26256,地址/地标,今世红岗区
26257,交通,从太平镇到宁潭镇的火车票
26258,交通,从柳泉镇到六甲街道的飞机
26259,美食,沙哇低大咖
26260,交通,从北岗镇到县城内的火车
26261,交通,从姑开乡到坪村镇的飞机票
26262,美食,好吃一条街
26263,其他生活服务,中国煤矿文工团安源大厦
26264,交通,从城郊乡到林芝县的火车票
26265,交通,从群众路街道到波塘镇的飞机
26266,交通,从平凉市到鲇鱼须镇的打车
26267,其他生活服务,购物中心楼上珍珠奶茶
26268,旅游,黄河口海水浴场
26269,交通,从建安镇到江西坡镇的飞机票
26270,交通,从帽子峰镇到路孔镇的火车票
26271,交通,从罗依溪镇到八丹乡的高铁
26272,交通,从茶园乡到乾安鹿场的动车票
26273,交通,从李市镇到随县的打车
26274,交通,从苏河镇到扎木镇的动车
26275,旅游,金龙桥
26276,交通,从射埠镇到小营街道的火车
26277,旅游,紫苏丽人薰衣草创意产业园
26278,旅游,白云山
26279,交通,从导墅镇到驿城区的高铁票
26280,交通,从平山镇到杨林镇的动车
26281,地址/地标,世纪金源
26282,其他生活服务,东湖路游泳池
26283,超市,盒装大枣
26284,其他生活服务,铁西区排名最高的
26285,美食,鱼手火锅
26286,旅游,哪里最好玩
26287,美食,miss张烤肉拌饭黄焖鸡
26288,旅游,凤游山
26289,旅游,龙洞
26290,旅游,苏禄王墓
26291,交通,烟台到天津的机票
26292,交通,查一下明天从天津去南京的飞机票
26293,旅游,漫山花溪谷
26294,电影,英雄远征电影票
26295,其他生活服务,白雪公主照相馆
26296,美食,韩国烤肉不抵四百
26297,其他生活服务,婴儿指甲刀
26298,其他生活服务,8号蛇庄
26299,超市,肥仔快乐水
26300,其他生活服务,温岭银泰参与剪发
26301,电影,皮卡丘的电影
26302,其他生活服务,外贸中心游泳池
26303,其他生活服务,春泥辅导班村里画画班
26304,其他生活服务,附近修手表的地方
26305,地址/地标,上海市自造路
26306,其他生活服务,宝格丽酒店下午茶
26307,其他生活服务,内向奶茶店
26308,地址/地标,西湖公园旁边
26309,交通,从袁家坝街道到香水镇的动车票
26310,美食,孔建酸菜鱼
26311,美食,万豪自助餐
26312,美食,牛排意大利面
26313,交通,从金店镇到东桥镇的出租车
26314,无意义/闲聊,滑滑世界华电
26315,交通,从安平镇到内丘县的飞机票
26316,交通,从伍什家乡到鄂伦春旗的打车
26317,其他生活服务,金三角瑜伽馆
26318,其他生活服务,婚纱咖啡馆
26319,其他生活服务,我要潭水
26320,交通,从白石镇到果耶乡的飞机
26321,其他生活服务,千回西域
26322,交通,从东和乡到芭沟镇的火车票
26323,交通,从保石镇到汉沽区街里、汉沽开发区的火车票
26324,旅游,世界恐龙谷恐龙遗址公园
26325,旅游,东营黄河三角洲
26326,旅游,798艺术区
26327,旅游,纳灵河谷景区
26328,旅游,南山风景区
26329,旅游,万佛峡谷
26330,旅游,同里古镇
26331,旅游,西山
26332,电影,小花仙大电影
26333,其他生活服务,卖手机的地方
26334,旅游,阿贡盖提草原
26335,旅游,东莞海立方环游城
26336,旅游,荡口古镇
26337,旅游,紫微洞
26338,旅游,淮海战役烈士纪念塔‎园林
26339,旅游,仕奇公园
26340,交通,从汉王镇到古路镇的高铁票
26341,旅游,骑楼老街
26342,旅游,象山园
26343,旅游,未来水世界
26344,旅游,乘风湖生态园
26345,旅游,海口观澜湖火山温泉谷
26346,旅游,色达喇荣五明佛学院
26347,电影,嗯宝龙电影
26348,旅游,淮安里运河文化长廊
26349,旅游,玉泉寺
26350,旅游,浮槎山森林公园
26351,旅游,北镇双塔
26352,旅游,安国药王庙
26353,旅游,大鹏所城
26354,美食,麻辣鸭脖
26355,美食,古新烤肉
26356,无意义/闲聊,四啊四娃
26357,交通,从许河镇到城关镇的动车
26358,无意义/闲聊,然后出水了空间的啊
26359,交通,从苏密沟乡到垭口乡的高铁票
26360,交通,从券桥乡到铁南街道的飞机
26361,按摩,附近哪里有足浴
26362,旅游,南昌好玩的地方室内
26363,美食,安徽板面
26364,交通,从英山县到王团镇的动车
26365,交通,从淤泥乡到高贤乡的飞机
26366,无意义/闲聊,海洋拉风
26367,其他生活服务,晟恩口腔
26368,旅游,无锡融创雪世界
26369,旅游,殷墟宫殿宗庙遗址
26370,交通,银川到青岛火车票
26371,旅游,河曲马场
26372,地址/地标,嘉邻中心
26373,美食,关于烤肉的餐厅
26374,旅游,象山影视城
26375,无意义/闲聊,承认吗还是电的健康
26376,交通,苏兰回吉林的火车
26377,旅游,昆明水上乐园
26378,旅游,我要找宁蒗泸沽湖
26379,美食,湘菜馆湘菜馆啊
26380,美食,小眼镜焖面
26381,旅游,南阳白象湾水上乐园
26382,美食,带宝宝烤肉
26383,地址/地标,五号停机坪
26384,美食,鹊窝酒肉会
26385,美食,附近的咖啡厅
26386,其他生活服务,朝阳轮胎
26387,美食,金苑傣味
26388,交通,从山城区到解放街道的动车票
26389,交通,从羊街镇到诃额伦街道的飞机
26390,其他生活服务,游泳培训班
26391,美食,三餐食堂南华店
26392,其他生活服务,淮阴游泳馆
26393,其他生活服务,阿里巴巴
26394,无意义/闲聊,水一脸的
26395,交通,泰山站到青岛的车火车票
26396,交通,石家庄到大连火车票
26397,交通,没有北京到广州的高铁票
26398,旅游,三娘湾
26399,交通,个人建议是这周三到南京的高铁
26400,交通,从留庄镇到浉河区的飞机票
26401,交通,从无棣县到刘仁八镇的动车
26402,旅游,南天门
26403,交通,从黄泥塘镇到中华路街道的火车
26404,旅游,水川黄河湿地公园
26405,交通,从新华街街道到火连寨镇的火车
26406,交通,从张市镇到麦洼乡的打车
26407,交通,从麻子川乡到高安镇的出租车
26408,其他生活服务,绿色草皮
26409,美食,比较嗨餐厅忙串
26410,其他生活服务,另外再送一份到四道街二十号住院部3嗯聪明堡二楼
26411,交通,从牛大场镇到丹山镇的动车票
26412,交通,从红扎乡到费城街道的飞机票
26413,美食,锡纸鲈鱼
26414,交通,从谷拉乡到巾石乡的动车
26415,交通,从万盈镇到淮河路街道的动车
26416,交通,从咸祥镇到汇北乡的高铁
26417,交通,从泰山路街道到白云矿区的火车票
26418,交通,去长城打车
26419,交通,从三两乡到金贵镇的出租车
26420,交通,从横水镇到山口乡的打车
26421,交通,从洙湖镇到妙皇乡的打车
26422,其他生活服务,这附近有照相馆吗
26423,住宿,长白岛附近的快捷酒店
26424,旅游,长荡湖旅游度假区
26425,交通,从清河镇到群峰乡的动车
26426,交通,从兴隆镇到城西街道的打车
26427,交通,从布斯屯格牧场到荆家庄乡的动车票
26428,旅游,海心山景区
26429,交通,从尧市乡到白泥井镇的高铁
26430,交通,从北关街道到蔡甸区的动车票
26431,美食,小熊烘培
26432,交通,从县城内到垂泉乡的高铁
26433,住宿,金水湾大酒店
26434,无意义/闲聊,杨林前往
26435,其他生活服务,包车卤江南
26436,旅游,明仕田园壮族民居博物园
26437,旅游,桃坪羌寨
26438,旅游,兰洋地质温泉
26439,旅游,奶子沟村
26440,旅游,玛嘉沟景区
26441,旅游,跨海大桥
26442,旅游,萱洲古镇
26443,旅游,天府熊猫塔
26444,旅游,长白山自然博物馆
26445,旅游,九寨千古情
26446,旅游,安庆海洋世界
26447,旅游,荔波茂兰自然保护区
26448,交通,从虎头乡到新街街道的打车
26449,旅游,渔猎文化博物馆
26450,交通,景洪到昆明的飞机票价格
26451,交通,从烟洲镇到牛街镇的火车票
26452,其他生活服务,钟楼店先付
26453,交通,从洪湖镇到富村镇的飞机票
26454,交通,从中庙街道到峨嵋大街街道的动车票
26455,旅游,三山公园
26456,交通,从万象街道到黄碾镇的飞机
26457,交通,从丰台乡到郑庄镇的出租车
26458,旅游,洗衣亭
26459,旅游,太行天路
26460,交通,从辰清林场到二甲镇的飞机
26461,交通,从东方华侨农场到潜山县的高铁
26462,旅游,西安欢乐谷·玛雅海滩
26463,交通,从城西街道到白庙镇的飞机票
26464,美食,铁锅焖面
26465,交通,从二牧场到南庄乡的飞机
26466,交通,从涛圩镇到符离镇的动车
26467,交通,从觅儿镇到牛屯镇的出租车
26468,交通,从樟树镇到红岗区的高铁
